CI porblems in  Cache maven repository 
A lot of CI targets seem to be having trouble today in the Cache maven repository step. They run for about an hour while stuck at 99.3%. I;ve seen this across multiple asuites. 


2024-05-07T18:06:56.5005250Z env:
2024-05-07T18:06:56.5005639Z   CONTINUOUS_INTEGRATION: true
2024-05-07T18:06:56.5006080Z   MAVEN_OPTS: -Xmx1024M -XX:+ExitOnOutOfMemoryError
2024-05-07T18:06:56.5006597Z   MAVEN_INSTALL_OPTS: -Xmx2G -XX:+ExitOnOutOfMemoryError
2024-05-07T18:06:56.5007425Z   MAVEN_FAST_INSTALL: -B -V --quiet -T 1C -DskipTests -Dair.check.skip-all -Dmaven.javadoc.skip=true
2024-05-07T18:06:56.5008084Z   RETRY: .github/bin/retry
2024-05-07T18:06:56.5008558Z   JAVA_HOME: /opt/hostedtoolcache/Java_Temurin-Hotspot_jdk/8.0.402-6/x64
2024-05-07T18:06:56.5009182Z ##[endgroup]
2024-05-07T18:06:58.3269478Z Received 0 of 1238326839 (0.0%), 0.0 MBs/sec
2024-05-07T18:15:37.9050860Z Received 1229938231 of 1238326839 (99.3%), 2.3 MBs/sec
2024-05-07T18:15:38.9063294Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:39.9075013Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:40.9087405Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:41.9099312Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:42.9111831Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:43.9123756Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:44.9138480Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:45.9139580Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:46.9152353Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:47.9164332Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:48.9176570Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:49.9188749Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:50.9201286Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:51.9213737Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:52.9215562Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:53.9227521Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:54.9240001Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:55.9252291Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:56.9263289Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:57.9275985Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:58.9288232Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:15:59.9295679Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:16:00.9307504Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:16:01.9319836Z Received 1229938231 of 1238326839 (99.3%), 2.2 MBs/sec
2024-05-07T18:16:02.9332180Z Received 1229938231 of 1238326839 (99.3%), 2.1 MBs/sec
2024-05-07T18:16:03.9344006Z Received 1229938231 of 1238326839 (99.3%), 2.1 MBs/sec
2024-05-07T18:16:04.9356011Z Received 1229938231 of 1238326839 (99.3%), 2.1 MBs/sec
2024-05-07T18:16:05.9368636Z Received 1229938231 of 1238326839 (99.3%), 2.1 MBs/sec
...
2024-05-07T19:06:45.4995690Z Received 1229938231 of 1238326839 (99.3%), 0.3 MBs/sec
2024-05-07T19:06:46.5007303Z Received 1229938231 of 1238326839 (99.3%), 0.3 MBs/sec
2024-05-07T19:06:46.8056402Z ##[error]The operation was canceled.
